date,gold_log_return,oil_log_return,dollar_index_log_return,vix_log_return,yield_10y,gold_vol_20d,oil_vol_20d,gold_oil_corr_20d,gold_dollar_index_corr_20d,gold_vix_corr_20d,oil_dollar_index_corr_20d,gold_momentum_20d,oil_momentum_20d
2013-08-08,0.0189469440830079,-0.009337327316401023,-0.003450388808605709,-0.01944829939922199,2.586999893188477,0.010839723510815406,0.011452966597278081,-0.09282099797768321,-0.2783421123114823,-0.23837132373876427,0.43880847989122584,0.023623127581960723,-0.014497897819167882
2013-08-09,0.001677141163559881,0.024551069874693354,0.0014801423405268466,0.05203930930504841,2.5799999237060547,0.010817280175766712,0.012582768329824823,-0.06860132152519165,-0.2673592168336003,-0.2291422179916967,0.42819379494030907,0.02709856215469486,0.00018879079551847866
2013-08-12,0.016468061360921382,0.0013202509314913513,0.002462202139686731,-0.04577453724931724,2.6050000190734863,0.011317511229264186,0.012560571627571432,-0.062163915255825826,-0.2001246944990223,-0.2804614817714893,0.4217531663523203,0.03888204298477316,-0.001977113897075
2013-08-13,-0.010166133337281558,0.006762505460124579,0.00490619790892044,-0.03981417438177859,2.7149999141693115,0.011598351307949147,0.012631185882453953,-0.08377166023960768,-0.2425461744858041,-0.25772512220622373,0.4433210943882905,0.023278158553621253,0.007799708985620768
2013-08-14,0.00964156991634102,0.00018716438689914128,-0.0003672080887540119,0.05760957928929855,2.711999893188477,0.011431232559146036,0.012593758135810013,-0.06740382313238251,-0.19903019297975902,-0.24976560671065967,0.4382530305146579,0.04296382275608135,0.00346876187130718
2013-08-15,0.020478513413118904,0.004482250068891247,-0.007001191959853159,0.12186464582444945,2.755000114440918,0.012134486098274404,0.01218375349736048,-0.05054844144579495,-0.29605842297413715,-0.01988706750856646,0.3708996616777732,0.05821309407018216,-0.006593319844903078
2013-08-16,0.007390349998876999,0.0012104592274937431,0.0016011442955257138,-0.024743507270518883,2.8289999961853027,0.012145992861520787,0.012188355858779039,-0.04861766578467249,-0.27585367600732236,0.00021099920897103705,0.3740893038039731,0.05885368171168892,-0.005475434415863845
2013-08-19,-0.004017683329916366,-0.003355713574504371,-0.00036923845927194776,0.04955207695671815,2.884000062942505,0.009982375267393333,0.011970718853574902,0.09089701461072097,-0.2042942478456704,0.06918860593146328,0.3471109155690126,0.022053677806518124,0.0017755699269264014
2013-08-20,0.005037811989806684,-0.020088356529694096,-0.0039472073078759,-0.012662650541056752,2.813999891281128,0.010007043530796315,0.012762493997943165,0.057666106160317594,-0.2222893068624995,0.06491983261073628,0.3910779605254025,0.028064762437723267,-0.02130148486119854
2013-08-21,-0.0018223572084146156,-0.010727071047756276,0.005054513926104676,0.06679952849458948,2.8550000190734863,0.00956740547604049,0.012401376353274521,-0.019236202601018895,-0.18297972092440476,0.08990318131567719,0.40612417231932224,0.0378441813156698,-0.014720213525467152
2013-08-22,0.0004376508946979385,0.011298476383243106,0.0020883021101258947,-0.07691081235808106,2.9010000228881836,0.0094945936705572,0.012688005166618596,-0.028880164000305353,-0.1659914594295968,0.10949207306863866,0.4339308885185326,0.03125945352049264,-0.004370129430907532
2013-08-23,0.01770981329617438,0.013147499950036945,-0.0018424316606617808,-0.054293130617744545,2.818000078201294,0.00999096129133913,0.012901966783193006,0.030262704012549043,-0.23039200468766238,-0.006960170494114813,0.38497859735757534,0.05447729670957724,0.016294423233444988
2013-08-26,-0.0019363517501069794,-0.0047094370607467795,0.0003688330059663514,0.06975559278405674,2.805000066757202,0.01002732684202363,0.012952705205891916,0.04212807632092243,-0.2346823790312907,-0.04503884772644333,0.3820988394407465,0.04748446589866706,0.013018619837450451
2013-08-27,0.019619605598163226,0.02875556583536376,-0.002460990247984185,0.11220830628616074,2.7209999561309814,0.010635334930401403,0.013890732724889584,0.16213991516683685,-0.24644671445777086,0.09809359099717616,0.33801421433214873,0.07042184288101527,0.05593423718931678
2013-08-28,-0.0011269022179263288,0.009949389132692943,0.0030752223710130977,-0.016837480440230035,2.7820000648498535,0.010300611798174765,0.013493049542952096,0.23542042810034605,-0.3451883784338071,0.10539563087651647,0.4421819128317921,0.0780948574704885,0.04714301785734687
2013-08-29,-0.00430805110888155,-0.011877667398520586,0.006488347364744129,0.019219792958821813,2.750999927520752,0.010407873463424809,0.012536408074107906,0.34455515926887503,-0.3898549993121222,0.0801508523373843,0.12173220780601397,0.07485414228746112,0.008399178565002607
2013-08-30,-0.011961729543889632,-0.010626124486270427,0.0017068937986941535,0.011827504213202111,2.749000072479248,0.01095830130680105,0.012611817759890925,0.37667778095282245,-0.4529326787548796,0.05618134795712691,0.04676249877604823,0.06319758853003243,0.006617285634548331
2013-09-03,0.0113245215459159,0.008233539085373387,0.0032837278210982035,-0.023796459492259725,2.8480000495910645,0.010874586910706639,0.01269575589603057,0.383975251943596,-0.42275166288879007,0.004703623401450932,0.07009852847705227,0.08064489068344916,0.01841059318920557
2013-09-04,-0.01577531939713772,-0.012142685532217534,-0.0023096399110063004,-0.044944497345636325,2.8970000743865967,0.01094665758624441,0.012709042837559522,0.38663589735228016,-0.4526204397784273,0.1979009632392523,0.054979002617397625,0.07987489959564353,0.018162643416486546
2013-09-05,-0.012160880108594618,0.010575231741418278,0.005582527814207872,-0.006951033023150366,2.9790000915527344,0.011526444883767393,0.01266529888870757,0.31108610048818003,-0.5339931596882591,0.21091889251992452,0.05549649716697519,0.06545657525843485,0.037609019131610744
2013-09-06,0.009855849000619088,0.019735642999385128,-0.005825914415988009,0.00506009438833388,2.937999963760376,0.011044993067603419,0.012974658653293456,0.4295050854961664,-0.5014810026580379,0.2589362529828275,-0.125545873426664,0.056365480176046034,0.0666819894473969
2013-09-09,7.218147199861136e-05,-0.009179815949911685,-0.0043918651170615775,-0.013977372635519014,2.8970000743865967,0.01105954127409395,0.012243243441604606,0.4762812723871247,-0.4623600535715132,0.2708775921858823,-0.08645563777374743,0.054760520484484765,0.032951103622791855
